step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
354,CASH_OUT,198797.66,C1004008020,0.0,0.0,C203712115,1877255.85,2076053.51,0,0
308,CASH_IN,278069.99,C1635292507,1566025.47,1844095.45,C278905863,1528496.11,1250426.12,0,0
24,TRANSFER,638579.21,C1296921736,0.0,0.0,C103996481,1085164.0,1723743.21,0,0
284,TRANSFER,331389.33,C784019482,0.0,0.0,C1821869387,2271746.4,2603135.73,0,0
185,CASH_OUT,259097.8,C1554918966,11290.0,0.0,C1894018848,0.0,259097.8,0,0
235,CASH_OUT,247189.13,C1590573774,20051.0,0.0,C89127912,294532.81,541721.94,0,0
160,PAYMENT,20379.47,C1381855929,0.0,0.0,M1709822550,0.0,0.0,0,0
357,CASH_IN,122407.39,C262817573,1411372.86,1533780.25,C1069192102,1272769.81,1150362.41,0,0
161,CASH_IN,315423.66,C335772261,45073.0,360496.66,C1779606185,0.0,0.0,0,0
298,CASH_OUT,43692.84,C1727453690,13649.92,0.0,C1071364078,7628363.03,7672055.87,0,0
180,PAYMENT,2147.91,C1695980275,0.0,0.0,M1880150037,0.0,0.0,0,0
210,CASH_OUT,80016.17,C556149788,100084.0,20067.83,C447838677,11278.97,91295.14,0,0
249,CASH_IN,122279.45,C1078853495,30858.0,153137.45,C1147076176,191428.59,69149.14,0,0
207,CASH_OUT,195911.65,C245071025,0.0,0.0,C281201990,822356.05,1018267.71,0,0
48,CASH_OUT,173478.74,C1947832570,320871.87,147393.13,C751324085,1356434.09,1529912.83,0,0
12,PAYMENT,3832.59,C1563869116,0.0,0.0,M865567771,0.0,0.0,0,0
156,PAYMENT,13804.57,C2091379557,0.0,0.0,M1885761885,0.0,0.0,0,0
305,CASH_OUT,312412.56,C2018740222,323418.0,11005.44,C1232416421,0.0,312412.56,0,0
500,PAYMENT,11632.95,C633707055,242113.0,230480.05,M36319801,0.0,0.0,0,0
398,PAYMENT,7215.58,C234705536,0.0,0.0,M1508260781,0.0,0.0,0,0
348,CASH_IN,109565.1,C1556202338,102266.0,211831.1,C1401628742,1030732.52,921167.42,0,0
137,CASH_OUT,23496.33,C2136902253,0.0,0.0,C370360707,239371.61,262867.94,0,0
283,PAYMENT,16120.22,C837623673,244806.0,228685.78,M1902796377,0.0,0.0,0,0
279,TRANSFER,18621.73,C1630090932,498.0,0.0,C1429457883,69176.94,87798.67,0,0
259,PAYMENT,6450.3,C2139968715,5020.0,0.0,M1333934497,0.0,0.0,0,0
302,CASH_IN,257996.15,C1587617851,161301.0,419297.15,C1335349634,267282.49,9286.34,0,0
324,CASH_OUT,3305.4,C1986151021,0.0,0.0,C1281989561,360452.68,363758.09,0,0
325,CASH_IN,182513.32,C1610514126,1732438.71,1914952.03,C207067823,999013.44,816500.12,0,0
253,CASH_OUT,159281.21,C28617168,0.0,0.0,C1958132249,1981016.27,2140297.48,0,0
354,CASH_OUT,35877.32,C395991064,0.0,0.0,C94266516,1174011.23,1209888.54,0,0
397,PAYMENT,31415.16,C1100383298,6650.0,0.0,M339703413,0.0,0.0,0,0
188,CASH_OUT,105870.68,C1421171693,10177.0,0.0,C1886771042,1832328.24,1938198.92,0,0
372,PAYMENT,5237.15,C469890202,51451.0,46213.85,M845692480,0.0,0.0,0,0
275,CASH_IN,202668.74,C1742256797,14623.0,217291.74,C1665512792,182019.75,0.0,0,0
400,PAYMENT,13291.1,C2109699861,0.0,0.0,M991595958,0.0,0.0,0,0
538,CASH_OUT,255227.35,C1346687746,0.0,0.0,C1188274506,408748.25,663975.6,0,0
232,CASH_OUT,27012.54,C7654931,0.0,0.0,C2056206151,247951.08,274963.61,0,0
324,CASH_IN,171110.68,C596719739,2208852.81,2379963.48,C704432916,4381374.42,4210263.74,0,0
12,TRANSFER,855716.87,C1795531266,21427.0,0.0,C1420087647,0.0,855716.87,0,0
307,CASH_OUT,5915.46,C2067660839,24467.0,18551.54,C915293182,1669183.17,1675098.63,0,0
302,PAYMENT,2513.88,C173378446,47143.22,44629.34,M1434622943,0.0,0.0,0,0
255,PAYMENT,20865.34,C132342062,495356.0,474490.66,M1616606076,0.0,0.0,0,0
130,PAYMENT,11343.29,C99592154,0.0,0.0,M1349876072,0.0,0.0,0,0
155,CASH_IN,77954.35,C320292335,1.153913943E7,1.161709378E7,C996197598,8666083.75,8588129.39,0,0
186,CASH_IN,64184.72,C869725367,45033.0,109217.72,C1152316288,0.0,0.0,0,0
298,CASH_OUT,213695.66,C1952930614,0.0,0.0,C1948878020,947704.46,1161400.12,0,0
323,CASH_IN,325091.24,C1510545385,4617275.85,4942367.1,C1591727757,4666442.55,4341351.31,0,0
379,PAYMENT,5069.66,C1648792230,107.0,0.0,M2068291229,0.0,0.0,0,0
383,PAYMENT,4301.49,C1965498849,5072.0,770.51,M1494561181,0.0,0.0,0,0
565,PAYMENT,7428.49,C182802757,0.0,0.0,M1373968482,0.0,0.0,0,0
323,TRANSFER,735731.15,C1005396808,421646.59,0.0,C960344185,4144640.29,4880371.44,0,0
279,CASH_IN,175613.06,C730466373,9401364.63,9576977.69,C1913721445,248807.76,73194.7,0,0
328,CASH_IN,91704.48,C13600192,5471764.55,5563469.04,C1248421840,198840.39,107135.9,0,0
372,CASH_IN,15835.08,C1469504045,1.280198231E7,1.28178174E7,C1678742928,24541.17,8706.09,0,0
203,TRANSFER,216711.38,C1305282657,0.0,0.0,C589464091,3229421.7,3446133.08,0,0
378,CASH_IN,51450.84,C1117806337,185929.42,237380.26,C968230021,548470.95,180744.97,0,0
234,TRANSFER,117554.88,C602585396,266.0,0.0,C366464627,1976392.2,2093947.08,0,0
342,CASH_OUT,549159.68,C844873214,549159.68,0.0,C1937972935,5479220.09,6028379.77,1,0
15,CASH_OUT,6060.4,C855318034,0.0,0.0,C250394148,1293873.2,1428946.06,0,0
232,CASH_IN,397923.31,C689615895,0.0,397923.31,C944065627,2924052.2,2526128.88,0,0
139,CASH_OUT,240390.14,C1650127758,277899.89,37509.74,C1734168859,1929627.01,2170017.16,0,0
201,PAYMENT,6969.07,C1763533325,12861.0,5891.93,M127217394,0.0,0.0,0,0
301,CASH_IN,109141.41,C1443223327,9905.0,119046.41,C885836480,480988.0,371846.59,0,0
237,PAYMENT,10432.75,C6027457,787.07,0.0,M52904939,0.0,0.0,0,0
349,CASH_OUT,225497.23,C114353638,41418.0,0.0,C497430875,55726.93,281224.16,0,0
310,CASH_OUT,165468.62,C1421738505,31390.0,0.0,C911068032,185912.71,351381.34,0,0
258,CASH_OUT,118766.5,C1610542992,0.0,0.0,C1212042232,214980.88,333747.37,0,0
379,CASH_IN,24507.22,C320908327,78369.0,102876.22,C149804525,66945.95,42438.73,0,0
329,TRANSFER,381162.26,C1443782305,0.0,0.0,C1350338890,773907.46,1155069.71,0,0
228,CASH_OUT,57121.34,C1061199903,71652.0,14530.66,C1657232896,0.0,57121.34,0,0
214,CASH_OUT,120613.64,C1920850611,311569.0,190955.36,C103951736,0.0,120613.64,0,0
400,CASH_OUT,198665.77,C750638679,33688.0,0.0,C142341401,2413279.87,2611945.63,0,0
180,PAYMENT,12160.31,C706065231,1149.0,0.0,M1613721681,0.0,0.0,0,0
255,CASH_IN,132586.68,C385057777,22357.0,154943.68,C921391267,128863.28,0.0,0,0
138,TRANSFER,931771.05,C2070237792,229569.58,0.0,C382431057,2589041.51,3520812.56,0,0
405,PAYMENT,14894.62,C1649554039,2513.0,0.0,M662454471,0.0,0.0,0,0
209,CASH_IN,42362.72,C120378547,1088.0,43450.72,C1944968384,2039385.81,1997023.09,0,0
299,PAYMENT,6208.46,C1197669800,226747.0,220538.54,M936989731,0.0,0.0,0,0
185,CASH_OUT,76851.17,C83383380,0.0,0.0,C1113398762,90031.09,166882.26,0,0
237,CASH_IN,97656.24,C2098482998,987042.89,1084699.13,C1729777734,316785.13,219128.9,0,0
14,CASH_OUT,115015.94,C710589640,168973.0,53957.06,C1853156807,174045.76,299196.14,0,0
260,CASH_OUT,59115.9,C59713736,0.0,0.0,C6141055,9128207.58,9187323.48,0,0
164,CASH_OUT,299716.65,C2013415619,0.0,0.0,C216641754,4157015.5,4456732.15,0,0
330,CASH_OUT,176676.46,C348646971,20328.0,0.0,C544235964,600648.53,777324.99,0,0
407,PAYMENT,4374.0,C1928125985,105061.0,100687.0,M326143028,0.0,0.0,0,0
17,PAYMENT,19264.71,C1255730949,684.0,0.0,M594395438,0.0,0.0,0,0
204,PAYMENT,9630.03,C145670674,17758.0,8127.97,M1595985962,0.0,0.0,0,0
183,CASH_OUT,369447.48,C441618146,16778.46,0.0,C1497156402,551004.15,920451.63,0,0
350,PAYMENT,11186.71,C1427817851,0.0,0.0,M365188947,0.0,0.0,0,0
275,PAYMENT,14540.17,C519158879,0.0,0.0,M1005933151,0.0,0.0,0,0
139,CASH_IN,87696.31,C2146099554,3143347.67,3231043.98,C1405434325,606875.8,830673.25,0,0
40,CASH_OUT,195563.8,C539292424,20939.0,0.0,C923813668,0.0,195563.8,0,0
140,TRANSFER,327329.47,C1083242597,30458.0,0.0,C1374576679,165845.88,493175.34,0,0
333,PAYMENT,13138.12,C1043266595,25463.48,12325.36,M195270150,0.0,0.0,0,0
134,TRANSFER,390944.6,C880484630,0.0,0.0,C1677601349,6223305.59,6614250.18,0,0
39,PAYMENT,17202.04,C772855460,291054.65,273852.61,M887112234,0.0,0.0,0,0
187,CASH_OUT,165662.45,C130115456,230362.22,64699.77,C394605322,0.0,165662.45,0,0
40,CASH_IN,261360.61,C1240872149,52263.0,313623.61,C1908905506,152790.17,0.0,0,0
212,PAYMENT,4068.61,C1924640582,28411.24,24342.63,M207159136,0.0,0.0,0,0
375,CASH_OUT,20724.12,C1170388224,11406.0,0.0,C934301251,1.481375962E7,1.483448374E7,0,0
229,CASH_IN,40043.04,C477306648,1471862.01,1511905.05,C1613788972,595137.7,555094.65,0,0
550,CASH_OUT,13404.67,C2019670884,21709.0,8304.33,C293312844,0.0,13404.67,0,0
37,PAYMENT,6937.43,C1391289475,14919.53,7982.1,M554709748,0.0,0.0,0,0
548,CASH_OUT,129621.26,C1684306122,461518.0,331896.74,C1432482194,217619.57,347240.82,0,0
225,CASH_OUT,102616.13,C1076254513,107930.0,5313.87,C1083108858,7667.8,110283.93,0,0
16,PAYMENT,3098.6,C1271214643,22156.0,19057.4,M897161455,0.0,0.0,0,0
254,TRANSFER,651552.25,C720698483,0.0,0.0,C890805757,2500709.1,3152261.34,0,0
299,PAYMENT,36648.48,C1187178510,958.0,0.0,M847712532,0.0,0.0,0,0
139,CASH_IN,174682.41,C19153584,24027.0,198709.41,C1192208862,4310027.69,4135345.28,0,0
178,PAYMENT,8821.47,C1505821822,0.0,0.0,M1057864369,0.0,0.0,0,0
306,CASH_OUT,132572.03,C1220933944,11293.0,0.0,C1337916620,455862.29,588434.32,0,0
354,CASH_IN,339155.33,C380309974,41588.0,380743.33,C2040382247,479186.95,140031.62,0,0
280,CASH_IN,245050.15,C467794066,4784325.67,5029375.82,C1172499181,1654306.2,1409256.05,0,0
405,CASH_IN,377450.43,C2128058925,658540.48,1035990.91,C1185158601,1523503.5,1146053.07,0,0
180,PAYMENT,5318.45,C500486131,0.0,0.0,M678269425,0.0,0.0,0,0
302,TRANSFER,1350047.81,C705799924,0.0,0.0,C295939724,7085532.81,8435580.62,0,0
255,CASH_OUT,44578.31,C1150715144,753.0,0.0,C1455048112,0.0,44578.31,0,0
327,CASH_IN,129118.19,C1519700920,5544459.34,5673577.52,C1191819247,5278541.53,5149423.34,0,0
136,CASH_IN,84436.41,C397620094,3175423.22,3259859.63,C200080791,98556.97,14120.56,0,0
260,CASH_IN,106378.48,C172932555,82072.0,188450.48,C2087719827,0.0,0.0,0,0
43,PAYMENT,13903.39,C846163759,90542.0,76638.61,M897733236,0.0,0.0,0,0
18,CASH_OUT,289125.02,C1993767644,297756.0,8630.98,C1699310795,335736.38,627746.13,0,0
684,CASH_OUT,87648.42,C1601326993,70131.14,0.0,C1610125377,224392.05,312040.48,0,0
300,CASH_OUT,30266.52,C995185789,16181.0,0.0,C1544145730,343710.38,373976.9,0,0
34,PAYMENT,8289.75,C847236621,39903.0,31613.25,M1980555211,0.0,0.0,0,0
134,CASH_IN,149488.63,C297627994,126398.0,275886.63,C821719026,634051.85,484563.22,0,0
545,PAYMENT,1740.99,C2085200000,483607.6,481866.6,M2114364754,0.0,0.0,0,0
181,PAYMENT,31359.03,C2056328570,24267.0,0.0,M248508262,0.0,0.0,0,0
275,CASH_OUT,211311.63,C1405402978,64902.0,0.0,C46996735,1578153.67,1789465.31,0,0
279,CASH_IN,136311.82,C2020281659,72349.0,208660.82,C1824865158,250168.29,113856.47,0,0
158,PAYMENT,2790.08,C1928524294,20957.0,18166.92,M1731807841,0.0,0.0,0,0
182,CASH_OUT,393598.0,C1272916190,332853.44,0.0,C2144591879,667866.26,1061464.26,0,0
354,CASH_OUT,323131.37,C726485035,19677.0,0.0,C677682486,1077656.03,1400787.4,0,0
254,TRANSFER,579731.51,C1958109039,307.0,0.0,C289512894,35521.17,615252.68,0,0
159,PAYMENT,10270.43,C377195106,0.0,0.0,M356728716,0.0,0.0,0,0
43,PAYMENT,4911.66,C88697131,0.0,0.0,M1480419769,0.0,0.0,0,0
355,CASH_OUT,9319.25,C1149796507,19826.27,10507.02,C1786079425,35866.0,0.0,0,0
14,CASH_IN,488830.19,C1347340409,5925502.67,6414332.85,C429286458,757138.98,543308.91,0,0
394,CASH_OUT,143325.62,C80604483,0.0,0.0,C460447452,1.09234898E7,1.106681542E7,0,0
163,TRANSFER,262102.45,C190115792,4677.0,0.0,C752479429,1961416.78,2223519.24,0,0
36,CASH_OUT,271425.32,C1956953970,0.0,0.0,C617412264,1659798.76,1931224.08,0,0
394,CASH_OUT,58392.67,C820783416,71523.0,13130.33,C1406245838,0.0,58392.67,0,0
452,CASH_IN,307150.98,C1815850000,6003643.28,6310794.26,C1061193911,439159.68,132008.71,0,0
160,PAYMENT,2996.31,C123467021,0.0,0.0,M1019255770,0.0,0.0,0,0
345,CASH_IN,414781.95,C1896278245,1.871074655E7,1.91255285E7,C439458879,2869835.01,2455053.06,0,0
306,CASH_OUT,52229.24,C1503113041,0.0,0.0,C654172231,158528.97,210758.21,0,0
167,PAYMENT,6919.62,C1698653947,46125.0,39205.38,M91304820,0.0,0.0,0,0
208,CASH_OUT,268075.59,C147558215,0.0,0.0,C1194683639,1031127.5,1299203.08,0,0
327,CASH_OUT,123695.45,C818776348,0.0,0.0,C237442362,5796106.06,5919801.52,0,0
403,CASH_OUT,104289.86,C40709705,0.0,0.0,C78736798,356318.55,460608.41,0,0
255,CASH_OUT,258103.11,C10582552,0.0,0.0,C2047687655,546185.12,804288.23,0,0
306,PAYMENT,27342.89,C1907468062,0.0,0.0,M325571918,0.0,0.0,0,0
154,CASH_IN,143028.58,C84573932,13421.0,156449.58,C2102722368,0.0,0.0,0,0
514,CASH_IN,256238.03,C84520600,3629072.29,3885310.32,C1144441828,324845.22,68607.18,0,0
130,PAYMENT,7669.38,C1419499903,163108.31,155438.93,M869044020,0.0,0.0,0,0
41,CASH_OUT,321367.89,C1219536427,0.0,0.0,C1720963040,357124.42,678492.31,0,0
178,CASH_IN,147438.48,C927534215,5837540.32,5984978.81,C1743677413,2572150.38,2424711.9,0,0
348,CASH_OUT,138046.39,C1933335654,334002.0,195955.61,C923645563,0.0,138046.39,0,0
718,PAYMENT,8363.35,C1286242682,10689.0,2325.65,M305205166,0.0,0.0,0,0
164,CASH_IN,204296.95,C1680023680,8012.0,212308.95,C180882126,43860.9,0.0,0,0
258,CASH_OUT,289805.31,C1398889622,152.0,0.0,C1360769811,0.0,289805.31,0,0
179,CASH_OUT,290536.7,C1446294471,0.0,0.0,C568510969,1200737.09,1491273.79,0,0
184,CASH_OUT,48704.66,C790805248,33311.0,0.0,C367489166,52863.53,101568.19,0,0
15,TRANSFER,988785.69,C788792833,0.0,0.0,C1325930160,2066106.02,3054891.71,0,0
371,CASH_OUT,399328.52,C102044270,0.0,0.0,C1477641326,3.16891614E7,3.208848991E7,0,0
331,PAYMENT,2706.55,C1029272158,24202.25,21495.7,M828141844,0.0,0.0,0,0
13,TRANSFER,893985.97,C408840551,0.0,0.0,C1264851251,1911317.66,3735234.29,0,0
250,CASH_IN,245191.88,C435451232,11579.21,256771.08,C1828608576,350825.69,105633.81,0,0
374,CASH_IN,310004.25,C427219416,49745.0,359749.25,C755915908,0.0,0.0,0,0
163,CASH_OUT,71302.47,C449846841,305091.0,233788.53,C1851365081,1830305.06,1901607.54,0,0
178,PAYMENT,17471.48,C730511936,153250.16,135778.68,M2099959865,0.0,0.0,0,0
373,PAYMENT,1846.72,C1706772731,239821.71,237974.98,M841509912,0.0,0.0,0,0
325,CASH_OUT,58953.14,C1392231537,0.0,0.0,C1984348997,4638954.35,4697907.49,0,0
402,CASH_OUT,36633.78,C565304117,0.0,0.0,C485139336,110206.68,146840.46,0,0
308,CASH_IN,125010.21,C1169694873,9378529.47,9503539.68,C508576960,619008.09,493997.88,0,0
282,CASH_OUT,9896.2,C1179545349,0.0,0.0,C1339100813,829177.6,839073.79,0,0
304,CASH_IN,61533.68,C68262915,15952.0,77485.68,C1880265419,79235.19,17701.51,0,0
326,PAYMENT,31898.02,C245295904,113015.92,81117.89,M1692850844,0.0,0.0,0,0
401,TRANSFER,394555.59,C1447691330,0.0,0.0,C1898476117,554360.66,948916.26,0,0
13,CASH_OUT,207914.81,C514787416,0.0,0.0,C706350815,289432.69,497347.49,0,0
164,CASH_IN,48499.84,C456567635,30852.0,79351.84,C1867124325,22899.04,0.0,0,0
156,PAYMENT,34697.31,C1809504642,0.0,0.0,M445111420,0.0,0.0,0,0
21,DEBIT,1794.85,C1378371039,10451.0,8656.15,C4995053,897872.78,899667.63,0,0
399,CASH_IN,193007.22,C671814442,14958.0,207965.22,C1371653631,65631.69,0.0,0,0
370,CASH_OUT,195225.9,C99238366,16499.0,0.0,C2119588421,3350089.16,3545315.06,0,0
36,PAYMENT,18572.04,C558986643,142397.81,123825.77,M1438189833,0.0,0.0,0,0
183,PAYMENT,15868.71,C824190954,63043.19,47174.48,M221538674,0.0,0.0,0,0
17,PAYMENT,1752.66,C1061372092,6066.0,4313.34,M296473786,0.0,0.0,0,0
209,CASH_OUT,191273.42,C425519888,9441.0,0.0,C123434771,3248698.1,3439971.52,0,0
257,PAYMENT,24741.86,C1541528338,1498.0,0.0,M1366985174,0.0,0.0,0,0
38,CASH_IN,150147.48,C454711975,135178.43,285325.91,C2020152163,1541858.03,1391710.55,0,0
11,CASH_OUT,31229.16,C1631275458,0.0,0.0,C1942085631,745777.13,777006.3,0,0
260,PAYMENT,4013.85,C1766685625,57432.74,53418.89,M321841932,0.0,0.0,0,0
129,PAYMENT,41064.52,C1158087803,0.0,0.0,M1807434501,0.0,0.0,0,0
429,PAYMENT,11721.4,C1199812342,0.0,0.0,M1554309579,0.0,0.0,0,0
159,CASH_OUT,154732.99,C162858167,0.0,0.0,C1266435158,9747646.03,9902379.02,0,0
306,PAYMENT,2027.16,C1047833458,22789.0,20761.84,M1157787191,0.0,0.0,0,0
47,PAYMENT,8335.13,C696045233,128.0,0.0,M401285841,0.0,0.0,0,0
43,TRANSFER,529556.64,C714225114,0.0,0.0,C159092607,2391979.03,2921535.66,0,0
141,CASH_IN,243830.08,C1994568232,7030.0,250860.08,C890540916,4946254.93,4702424.86,0,0
19,CASH_OUT,211224.81,C2091484099,0.0,0.0,C1653756951,1106993.5,1900114.24,0,0
157,PAYMENT,14248.82,C685459532,8027.0,0.0,M643373668,0.0,0.0,0,0
307,DEBIT,212.61,C1525848742,0.0,0.0,C1883100526,610459.03,610671.64,0,0
258,CASH_OUT,124247.27,C1573242504,0.0,0.0,C298681821,1715250.28,1839497.55,0,0
333,CASH_OUT,168402.03,C591517565,0.0,0.0,C1964989964,682526.15,850928.18,0,0
283,CASH_IN,318140.83,C1429345816,1814687.68,2132828.51,C1077300165,959034.8,640893.97,0,0
328,CASH_IN,37589.84,C1994715244,7624388.01,7661977.85,C336309823,448914.53,411324.69,0,0
307,CASH_IN,243953.21,C1394606369,211.0,244164.21,C1703047626,819272.92,575319.71,0,0
306,CASH_OUT,92249.09,C1776543540,34648.0,0.0,C364357680,56985.63,149234.71,0,0
1,CASH_IN,160347.32,C1972143064,7965270.68,8125617.99,C33524623,724867.22,1517262.16,0,0
311,CASH_IN,139407.23,C1426445449,1.203459846E7,1.217400569E7,C1119716428,156624.48,17217.25,0,0
205,CASH_IN,159382.92,C2099202671,6595245.92,6754628.84,C680328807,564946.66,405563.73,0,0
332,CASH_IN,205579.46,C1475412602,6891464.84,7097044.3,C1058253639,229524.03,23944.58,0,0
400,CASH_OUT,367030.35,C1338371621,23872.0,0.0,C1606653250,1472662.7,1839693.05,0,0
302,PAYMENT,55183.72,C1202524659,140213.03,85029.31,M336538774,0.0,0.0,0,0
233,CASH_IN,124023.79,C456796897,21460.0,145483.79,C1594419396,487760.97,363737.19,0,0
179,CASH_OUT,84848.11,C1707220792,0.0,0.0,C1967934423,164068.63,248916.74,0,0
132,CASH_IN,268972.42,C1577966769,1.096159103E7,1.123056345E7,C1315942706,1787342.54,1518370.12,0,0
375,PAYMENT,12740.73,C1015740525,1923.73,0.0,M1432531866,0.0,0.0,0,0
346,CASH_IN,145054.34,C1457623231,435.0,145489.34,C1183479441,1655545.93,1510491.59,0,0
183,PAYMENT,14411.28,C1975585937,58350.24,43938.96,M270778768,0.0,0.0,0,0
370,CASH_OUT,142758.0,C2005266577,0.0,0.0,C1282239538,238538.28,381296.28,0,0
182,CASH_OUT,140722.29,C813764998,0.0,0.0,C1804132669,141400.38,282122.67,0,0
348,CASH_OUT,35596.92,C1694638598,145467.0,109870.08,C1371279080,0.0,35596.92,0,0
189,CASH_OUT,127567.16,C677982071,99156.0,0.0,C560139849,349975.73,477542.89,0,0
332,CASH_OUT,103329.69,C1921476641,0.0,0.0,C543463990,1.078839123E7,1.089172093E7,0,0
395,CASH_OUT,257.04,C1154859827,3931.85,3674.8,C845215379,921518.52,921775.57,0,0
1,PAYMENT,58.21,C235370598,14506.0,14447.79,M248710794,0.0,0.0,0,0
138,CASH_OUT,153645.85,C152743888,0.0,0.0,C2043257128,2807443.48,3023686.47,0,0
321,CASH_OUT,150758.89,C595103440,3443.0,0.0,C1900794664,28960.43,179719.32,0,0
300,CASH_OUT,157672.18,C1042575725,0.0,0.0,C1090353372,1016952.56,1174624.74,0,0
157,PAYMENT,146.34,C406741077,0.0,0.0,M1431834743,0.0,0.0,0,0
19,CASH_IN,6581.64,C653293188,18009.0,24590.64,C1789109905,372635.58,366053.95,0,0
185,CASH_OUT,238175.91,C415460057,0.0,0.0,C636703967,299744.19,537920.1,0,0
587,PAYMENT,17609.76,C427055936,264922.59,247312.83,M905225801,0.0,0.0,0,0
187,CASH_OUT,148103.62,C2145545464,0.0,0.0,C842189516,180206.66,328310.28,0,0
304,CASH_OUT,96199.38,C2145898421,0.0,0.0,C478498070,597285.66,693485.04,0,0
183,PAYMENT,24485.35,C343846342,50148.0,25662.65,M790623554,0.0,0.0,0,0
332,CASH_OUT,258526.05,C2020170182,10441.0,0.0,C1713025443,0.0,258526.05,0,0
240,PAYMENT,656.09,C1038065061,175.0,0.0,M920388015,0.0,0.0,0,0
359,PAYMENT,1038.18,C616143025,9688.0,8649.82,M2133383753,0.0,0.0,0,0
177,CASH_IN,81930.53,C1232935140,8498.0,90428.53,C774103972,0.0,0.0,0,0
183,CASH_IN,185648.62,C823458790,6820492.69,7006141.31,C1758574197,1626247.86,1440599.24,0,0
135,PAYMENT,4922.13,C733748241,786.0,0.0,M677094689,0.0,0.0,0,0
331,CASH_OUT,35304.53,C1458457386,3001.0,0.0,C847882405,860707.66,896012.19,0,0
18,CASH_OUT,256843.83,C1244339416,2380.0,0.0,C732851720,57037.04,313880.87,0,0
18,CASH_OUT,259182.63,C1588178231,94109.0,0.0,C1095514679,0.0,259182.63,0,0
35,TRANSFER,65552.52,C794101522,58603.17,0.0,C1763040255,1723071.57,1788624.09,0,0
228,CASH_OUT,102516.87,C2057276577,2290.0,0.0,C991148487,2109727.96,2212244.83,0,0
258,CASH_IN,51522.15,C1482732904,253.0,51775.15,C1604856285,57502.68,5980.54,0,0
275,CASH_OUT,242309.87,C2115910611,0.0,0.0,C1297742318,3720484.03,3962793.89,0,0
253,CASH_OUT,99936.17,C360943839,245302.0,145365.83,C1259195849,0.0,99936.17,0,0
182,CASH_OUT,482819.19,C1383109984,234.0,0.0,C1995863597,1204569.94,1723811.37,0,0
179,CASH_OUT,356912.44,C1481164316,0.0,0.0,C40050301,488954.13,845866.56,0,0
514,PAYMENT,6495.13,C799380059,29934.0,23438.87,M1978242871,0.0,0.0,0,0
281,CASH_OUT,191807.54,C418663971,59554.0,0.0,C1489272394,0.0,191807.54,0,0
227,PAYMENT,7462.42,C1745806390,0.0,0.0,M357647234,0.0,0.0,0,0
373,CASH_OUT,15814.41,C1588303457,0.0,0.0,C47929042,254657.46,270471.88,0,0
253,CASH_IN,505922.99,C2058616551,103409.0,609331.99,C1597066298,0.0,0.0,0,0
19,CASH_IN,261166.92,C582064557,8685817.07,8946983.99,C659906802,1144587.11,883420.19,0,0
278,PAYMENT,3186.05,C1763184236,409764.59,406578.53,M710998955,0.0,0.0,0,0
281,CASH_OUT,123792.33,C1127992766,0.0,0.0,C932776867,227013.78,350806.11,0,0
15,CASH_OUT,362678.92,C117474884,41509.0,0.0,C28708826,3195896.95,3558575.87,0,0
12,CASH_IN,189385.35,C1486304260,12728.0,202113.35,C979818878,429130.14,400570.54,0,0
254,CASH_OUT,109738.28,C2074916917,31100.0,0.0,C1621152346,7437785.05,7547523.33,0,0
20,PAYMENT,6743.21,C2045738981,30808.0,24064.79,M284202151,0.0,0.0,0,0
370,PAYMENT,23843.98,C520623165,0.0,0.0,M1544330740,0.0,0.0,0,0
141,CASH_OUT,487837.56,C1420777317,0.0,0.0,C755935841,1066151.45,1553989.01,0,0
353,CASH_OUT,315556.14,C1516271671,33449.0,0.0,C1874863234,4231.28,319787.42,0,0
324,CASH_OUT,84137.08,C996124210,0.0,0.0,C2090671246,127744.47,211881.55,0,0
18,CASH_OUT,53454.6,C173321846,96778.94,43324.34,C1426103533,1078167.42,1305512.76,0,0
395,PAYMENT,17051.6,C1212280681,0.0,0.0,M2127572336,0.0,0.0,0,0
356,CASH_IN,191555.57,C464734347,1.137793535E7,1.156949092E7,C1961176822,2910224.18,3026188.38,0,0
11,CASH_OUT,197750.83,C68259013,0.0,0.0,C1929496638,387801.46,585552.3,0,0
354,CASH_OUT,241178.66,C2053394313,0.0,0.0,C1540684120,1351738.72,1592917.38,0,0
212,TRANSFER,228968.49,C98623294,5007.0,0.0,C83030572,131956.14,360924.63,0,0
297,CASH_OUT,167683.26,C578790372,159598.0,0.0,C325444168,576759.56,744442.82,0,0
252,CASH_IN,109230.96,C871029638,2423652.57,2532883.53,C1876763018,397721.62,288490.66,0,0
328,TRANSFER,3652795.29,C1619754267,0.0,0.0,C1171825218,1.011251596E7,1.376531124E7,0,0
227,CASH_OUT,102424.36,C1080374808,0.0,0.0,C1418428628,852336.56,954760.92,0,0
373,PAYMENT,19816.99,C1607078058,31282.0,11465.01,M60628949,0.0,0.0,0,0
44,PAYMENT,2519.23,C1407860355,0.0,0.0,M715162626,0.0,0.0,0,0
280,PAYMENT,14981.3,C1308720046,46381.89,31400.59,M890482943,0.0,0.0,0,0
258,CASH_OUT,156663.5,C1433552990,124632.0,0.0,C330164318,2245907.03,2402570.53,0,0
259,CASH_OUT,372454.02,C118433881,17998.0,0.0,C197868759,0.0,443615.02,0,0
